bloco,talhao,area,safra,data_colheita,TCH,NDVI_b01,NDVI_b02,NDVI_b03,NDVI_b04,NDVI_b05,NDVI_b06,NDVI_b07,NDVI_b08,NDVI_b09,NDVI_b10,NDVI_b11,NDVI_b12
378,8,113.66,2017,2017-10-03,67.05167173252279,0.4562288453945747,0.4862878847007568,0.5390651168731543,0.6528900099488405,0.6223575925597777,0.7001768224514447,0.6357340492025206,0.5185627954510542,0.6677911591071349,0.5187364151844611,0.392394187931831,0.2826610691845417
378,7,114.24,2017,2017-10-03,73.46183699870633,0.4727711401007197,0.510645853640797,0.5782584942675926,0.6976156573037844,0.6367909288084185,0.7403915954065753,0.6579917669296265,0.5128510974415945,0.6916455809060518,0.5267353561278936,0.3934356108442083,0.2676634835498827
378,2,95.06,2017,2017-10-03,68.7248201438849,0.4431712652839491,0.5038640181087932,0.561407378127754,0.6758435971669599,0.7114894594571907,0.7014569555010114,0.740506827087056,0.6547456597813974,0.7411108666922859,0.6080674036945167,0.4495192634019047,0.295907446828515
378,1,86.51,2017,2017-10-03,41.746805489824894,0.4506428761554487,0.5141854007677599,0.5692339813167399,0.6706443072740849,0.7145936186908006,0.7134138789601917,0.746151243007732,0.6682774017960214,0.7415275879881599,0.5793736098111902,0.4886415090344169,0.2915676472674716
377,12,81.16,2017,2017-11-14,64.92978723404255,0.6116073824638544,0.478059524367022,0.478316473059876,0.5013592742210211,0.5910508081663487,0.6487707368720917,0.7369253711644993,0.75281711442526,0.6277798107176116,0.7993537048960841,0.7416804391284322,0.6697029482169323
377,11,83.72,2017,2017-11-14,83.00758396533044,0.5991912375902757,0.4929689342388883,0.5219811603892595,0.5598794077523053,0.6403288805740885,0.6856071315552472,0.7551460950635374,0.7597048920579255,0.6174129162515912,0.7981655513867736,0.7454178901389241,0.7027742231730372
377,8,74.77,2017,2017-11-14,63.76646403242149,0.5376549689596846,0.4343157820119203,0.4684715356308085,0.5213759320269105,0.6256911486159754,0.6837029556688735,0.750992298581218,0.7503267005654691,0.5080137153466543,0.8064219928879774,0.7413318803292195,0.6735981023402963
377,7,51.11,2017,2017-11-14,75.25823927765238,0.5715013273375135,0.4358384272372219,0.4914492665671966,0.5604392673138162,0.6708371918386137,0.7028195676517098,0.776187925271585,0.7616311752460372,0.4432617886499925,0.8195303567278553,0.7842260515186149,0.6075905001524723
377,6,116.69,2017,2017-11-14,95.66079295154184,0.5986817989739949,0.4847843798557646,0.5360303240933109,0.5884614027909452,0.6628467452302321,0.6882911398313121,0.7780230616953593,0.7817431415714095,0.4975380727222988,0.821112568671386,0.7713746562752707,0.7289808235999917
377,5,124.8,2017,2017-11-14,79.25328043942629,0.5322112129295914,0.4219275419645518,0.4752837155484459,0.5394303222521416,0.6550563382147585,0.6963913453070455,0.7779308136516404,0.7517634109385962,0.5766727417707443,0.8063764823871908,0.7503958141919479,0.4253743489583333
377,4,31.52,2017,2017-11-14,58.98968705547652,0.5702318289691226,0.4662574110804377,0.5189538469991168,0.5822901048773044,0.6776413317064981,0.7077061478447482,0.7888571044883212,0.7878605401193773,0.4615704131369688,0.8110991159000912,0.7536773659087516,0.6359068846160715
377,3,55.06,2017,2017-11-14,76.90004113533526,0.6167194403353191,0.5289194666253872,0.5859832552294381,0.6437121156019906,0.7035480227333288,0.724162989512003,0.7952984449581597,0.7884665320094782,0.5732132697105408,0.8105789813370751,0.7655498882452139,0.6534871488809586
377,2,115.67,2017,2017-11-14,72.83418267346138,0.5650857433892679,0.4703934473835903,0.5166219326896944,0.5661094795534576,0.65225989136143,0.6927218517491237,0.7710645847562431,0.7685733048812203,0.6402723048672532,0.7887134973553643,0.7321374661680581,0.6728223113871332
377,1,118.19,2017,2017-11-14,79.64444444444445,0.553353707079126,0.4738537998510008,0.5095367687089103,0.54940957144028,0.6262528273989173,0.6500585940323378,0.7339981278451551,0.746097385382452,0.4979335452025791,0.7557937452773086,0.6863656650070383,0.5846302163979363
374,1,72.32,2017,2017-09-22,73.64648573416841,0.4525754159273103,0.4937110636816468,0.551224491008764,0.6768432990063068,0.6625732247253441,0.6649865474909996,0.6978110131218358,0.7162458212800729,0.6143435287883637,0.5667526540368102,0.4447212822215501,0.3212806616642678
